commercial_area,weekend_sales,weekday_sales,total_shops,weekend_per_shop,weekday_per_shop,weekend_index
목동깨비시장(목3동시장),3976986723.0,8428559143.0,1752.0,2269969.5907534244,4810821.428652968,0.47184657015818954
"신촌역(신촌역, 신촌로터리)",62020401410.0,131619440163.0,18972.0,3269049.1993464055,6937562.732605945,0.47121003807030915
방이역,5164493545.0,10960251059.0,1044.0,4946832.897509579,10498324.769157087,0.4712021209367445
강변역(테크노마트),7712267066.0,16371091830.0,1866.0,4133047.7309753485,8773361.109324759,0.47109057514827957
서촌(경복궁역),20886217801.0,44344625872.0,6396.0,3265512.47670419,6933181.030644152,0.4709977227294173
방학역 2번,4345887941.0,9228996421.0,1800.0,2414382.1894444446,5127220.233888889,0.47089496438759104
광산사거리,1454832171.0,3093895306.0,696.0,2090276.1077586208,4445251.876436782,0.4702266971279344
성자초등학교,1619558765.0,3444951168.0,834.0,1941916.9844124701,4130636.892086331,0.470125318478825
암사역 3번(천호동자전거거리),2936688247.0,6246906532.0,1458.0,2014189.4698216736,4284572.381344307,0.47010279919456305
면목역 3번,1532138538.0,3259635784.0,720.0,2127970.191666667,4527271.922222222,0.4700336600550708
고척동성당,1100690287.0,2342610900.0,804.0,1369017.7699004975,2913695.149253731,0.46985621342409023
화곡역,14942382814.0,31805611827.0,2886.0,5177540.822591823,11020655.51871102,0.46980334461968465
강남개포시장,8759694064.0,18647444310.0,1350.0,6488662.269629629,13812921.711111112,0.46975306204842604
한성대입구역 3번,1787306066.0,3806173536.0,1518.0,1177408.4756258235,2507360.695652174,0.46958081366892257
새마을시장,13696506664.0,29175600592.0,3534.0,3875638.558007923,8255687.773627617,0.4694507186171038
화곡보람2차아파트,125081989.0,266494006.0,102.0,1226294.0098039217,2612686.3333333335,0.46936135966975556
"황학시장(서울중앙시장, 신중앙시장)",2544339817.0,5421698837.0,1038.0,2451194.4287090558,5223216.605973025,0.46928829754178397
방학중학교,1511535877.0,3221737988.0,1140.0,1325908.6640350877,2826085.954385965,0.46916784748791307
동교초등학교,1729932066.0,3693577434.0,1338.0,1292923.8161434978,2760521.2511210763,0.4683622035579071
구산역 4번,2017424543.0,4308215170.0,1650.0,1222681.5412121213,2611039.496969697,0.4682738589864814
천호지구대(천호동자전거거리),2069562167.0,4428488596.0,804.0,2574082.2972636814,5508070.393034826,0.46732923030880485
능동우편취급국,2972484959.0,6360781965.0,1260.0,2359115.046825397,5048239.654761905,0.4673143923743973
경동고등학교,1175911362.0,2518184047.0,1092.0,1076841.9065934066,2306029.347069597,0.4669679975937041
중랑동부시장,3574600053.0,7655649446.0,2184.0,1636721.635989011,3505333.995421245,0.46692316285036967
청량리역(청량리),9476844727.0,20300600976.0,4572.0,2072800.6839457569,4440201.43832021,0.46682582147217316
모래내시장(서중시장),1792565305.0,3840115590.0,648.0,2766304.483024691,5926104.305555556,0.46679983010615567
한국SGI본부,14158073610.0,30346306921.0,3096.0,4573021.191860465,9801778.72125323,0.46655013563454234
올림픽대교북단,5116456545.0,10967902733.0,366.0,13979389.467213115,29966947.357923497,0.4664936104516783
가로수길,42084250903.0,90223514612.0,10302.0,4085056.3874005047,8757863.969326345,0.4664443752161553
KB국민은행 망원동지점,3714921213.0,7964896432.0,1542.0,2409157.725680934,5165302.485084306,0.4664117411589715
인헌시장(원당종합시장),3128311104.0,6714351277.0,1602.0,1952753.4981273408,4191230.5099875154,0.46591412557100265
암사역 2번(서울강동초등학교),5580774687.0,11980440686.0,2868.0,1945876.8085774058,4177280.573919107,0.46582382345263257
고척근린시장,1849376475.0,3973113964.0,594.0,3113428.409090909,6688744.047138047,0.46547279835338745
영동교골목시장,182474655.0,392301367.0,168.0,1086158.6607142857,2335127.1845238097,0.46513897312012165
우이천 계성교,942887253.0,2027138827.0,762.0,1237384.846456693,2660287.174540682,0.4651320572826264
신방화역 2번,5812303070.0,12496256082.0,2022.0,2874531.68644906,6180146.430267062,0.46512355635638936
조원동 펭귄시장(신림중앙시장),460476804.0,990526473.0,594.0,775213.4747474748,1667552.9848484849,0.46488086543043866
방학역 1번,3133370861.0,6743284259.0,2586.0,1211666.9996133023,2607611.8557617944,0.46466539754986763
북가좌2동주민센터,4959466254.0,10675828375.0,1422.0,3487669.658227848,7507614.8909985935,0.46455095378020256
달마을공원,1084763591.0,2335143338.0,558.0,1944020.7724014337,4184844.691756272,0.46453833190774346
마장역 3번,2456010365.0,5288063805.0,294.0,8353776.751700681,17986611.58163265,0.46444416246978326
대림1동주민센터,921518867.0,1986039956.0,522.0,1765361.8141762451,3804674.245210728,0.46399815080054707
한성대입구역 5번,975121408.0,2103419684.0,888.0,1098109.6936936937,2368715.8603603602,0.4635886102128918
"솔샘시장(미아6,7동골목시장)",2266547739.0,4891965502.0,804.0,2819089.2276119404,6084534.206467662,0.4633204666045496
답십리공원,415616716.0,897104071.0,258.0,1610917.503875969,3477147.5620155036,0.46328706939955466
한아름시장,325083866.0,701768329.0,120.0,2709032.216666667,5848069.408333333,0.463235305108789
굽은다리역 4번,2954779017.0,6383718036.0,2772.0,1065937.5963203462,2302928.5844155843,0.4628617680694818
미림여고,89345913.0,193092723.0,72.0,1240915.4583333333,2681843.375,0.4627098919724696
신월문화체육센터,1970285454.0,4261160068.0,1236.0,1594082.082524272,3447540.508090615,0.4623824082076234
발산역 5번,3460979407.0,7489628883.0,978.0,3538833.7494887523,7658107.242331289,0.4621029240655367
장안중학교,775208068.0,1677947583.0,666.0,1163976.078078078,2519440.8153153155,0.46199778577946193
망우본동주민센터,3084076997.0,6678609418.0,1476.0,2089483.060298103,4524803.128726287,0.46178430328443565
우장산역 1번,758949694.0,1644167686.0,504.0,1505852.5674603174,3262237.472222222,0.46160114960439624
종로3가역,92563162769.0,200681013668.0,20172.0,4588695.3583680345,9948493.638112234,0.4612452422735587
북한산보국문역 2번,241104962.0,522732674.0,120.0,2009208.0166666666,4356105.616666666,0.4612395092027479
강동역 4번(강풀만화거리),6920156576.0,15003962294.0,3384.0,2044963.5271867611,4433795.004137116,0.46122193860533306
상도전통시장,2757569607.0,5987752664.0,1044.0,2641350.1982758623,5735395.272030652,0.4605349889582547
경복고등학교,580580092.0,1261288723.0,294.0,1974762.2176870748,4290097.697278911,0.46030705056894416
성북초등학교앞,2130329626.0,4631214294.0,630.0,3381475.5968253966,7351133.8,0.45999374910376367
강서구청,19971146217.0,43419445989.0,7500.0,2662819.4956,5789259.4652,0.45995856838107846
창동역상점가,8296688810.0,18048004075.0,1782.0,4655829.859708193,10127948.414702581,0.45970118222061623
신풍역 3번,459555990.0,999770858.0,288.0,1595680.5208333333,3471426.590277778,0.4596613177136635
노룬산시장(노룬산골목시장),163750895.0,356333165.0,168.0,974707.7083333334,2121030.744047619,0.4595443564732461
경춘선숲길 우측,7747915653.0,16878998358.0,2166.0,3577061.7049861494,7792704.689750693,0.4590269806696073
구파발역,3813337138.0,8310699346.0,1884.0,2024064.2983014863,4411199.228237792,0.45884672026252366
모래내우체국,1772932585.0,3868020415.0,960.0,1846804.7760416667,4029187.9322916665,0.45835657384967554
금천해태공원,708823026.0,1546978104.0,450.0,1575162.28,3437729.12,0.45819848656371154
남성역 1번,2704247145.0,5901923045.0,1728.0,1564957.8385416667,3415464.7251157407,0.4581976288713199
수송초등학교,2525530548.0,5523271178.0,2148.0,1175759.1005586593,2571355.297020484,0.45725267990816004
사가정시장,2268363835.0,4961325106.0,2112.0,1074035.9067234849,2349112.266098485,0.4572092710184915
오류동역,6810656568.0,14898166435.0,2190.0,3109888.8438356165,6802815.723744292,0.4571473004892632
미성동 도깨비시장 골목형상점가,612899459.0,1342635803.0,630.0,972856.2841269841,2131167.941269841,0.45648973283040034
가락시장,19416722311.0,42537500497.0,2100.0,9246058.243333334,20255952.61761905,0.45646128907760775
답십리시장,996828222.0,2184668517.0,702.0,1419983.2222222222,3112063.4145299145,0.456283511316788
신금호역 4번,602890024.0,1322013236.0,384.0,1570026.1041666667,3442742.8020833335,0.4560393251614918
화곡역 4번,2817236620.0,6186050390.0,1800.0,1565131.4555555556,3436694.6611111113,0.45541766432329367
북촌(안국역),38836850232.0,85284382285.0,6246.0,6217875.477425552,13654239.87912264,0.4553805654852085
신월중앙시장,1154657864.0,2535915114.0,288.0,4009228.6944444445,8805260.8125,0.4553219694245649
정릉골 골목형상점가,705713625.0,1550548941.0,540.0,1306877.0833333333,2871386.927777778,0.4551379233117673
장로회신학대학교,555502782.0,1220597957.0,450.0,1234450.6266666667,2712439.9044444445,0.45510708814007955
수유북부시장옆,350927027.0,771904691.0,582.0,602967.4003436426,1326296.7199312714,0.4546248145549876
행당시장상점가,10162684720.0,22369398889.0,2520.0,4032811.396825397,8876745.590873016,0.45431192721935104
둔촌역전통시장,2545379669.0,5602836729.0,1212.0,2100148.241749175,4622802.581683168,0.45430195312050475
퇴계로5가,1771649377.0,3900498261.0,378.0,4686903.113756614,10318778.468253968,0.4542110413723884
쌍문역1번(쌍리단길),3017034586.0,6647032750.0,1032.0,2923483.1259689922,6440923.207364341,0.45389193937701
장지역(가든파이브),12780521724.0,28181866167.0,3078.0,4152216.2846003897,9155901.93859649,0.4535016115776447
서울독일학교,3720385384.0,8208165488.0,690.0,5391862.875362319,11895892.011594202,0.4532541880934358
서울북부고용노동지청,792910288.0,1750406671.0,312.0,2541379.128205128,5610277.791666667,0.45298632662717947
구립대학경로당(관악산샘말공원),6551624889.0,14463857003.0,4830.0,1356444.0763975156,2994587.371221532,0.4529652697507383
노원역 9번,66422070.0,146649353.0,96.0,691896.5625,1527597.4270833333,0.45293121750083687
관악소방서(문영여고),609593974.0,1346620880.0,168.0,3628535.5595238097,8015600.476190476,0.45268418383650794
목동역 8번출구,15454639931.0,34242453533.0,3852.0,4012107.977933541,8889525.839304257,0.45132980661289696
도봉구 정병원,1252321675.0,2775819963.0,906.0,1382253.504415011,3063818.9437086093,0.45115378219505947
우리은행체육관,880834522.0,1952472816.0,528.0,1668247.2007575757,3697865.1818181816,0.45113791842928275
경리단길남측,7038460362.0,15603412302.0,2814.0,2501229.695095949,5544922.637526653,0.4510846874883791
샤로수길,17347250482.0,38465115737.0,7734.0,2242985.580811999,4973508.6290406,0.45098656664936265
삼각지역 14번,1044244073.0,2316170947.0,174.0,6001402.718390805,13311327.281609196,0.4508493098717726
종로신진시장,7081313593.0,15706903122.0,2568.0,2757520.869548287,6116395.296728972,0.4508408524581463
경성고등학교,5213598426.0,11568846796.0,2424.0,2150824.4331683167,4772626.566006601,0.4506584379527468
서울대입구역,31522779566.0,70039814800.0,7122.0,4426113.390339792,9834290.199382195,0.4500694305947822
구남초등학교,817961261.0,1818446909.0,288.0,2840143.267361111,6314051.767361111,0.44981311082093295
불광먹자골목 골목형상점가,7877026128.0,17513796497.0,1554.0,5068871.382239382,11270139.315958817,0.4497611999402461
화계중학교,118206483.0,262925459.0,120.0,985054.025,2191045.4916666667,0.449581731071543
까치산역 1번,1352678405.0,3009797801.0,1332.0,1015524.3280780781,2259607.9587087086,0.4494250093978323
덕의초등학교,731138950.0,1627375924.0,834.0,876665.4076738609,1951290.076738609,0.44927477371233376
강북종합전통시장(강북종합골목시장),7392737914.0,16485555893.0,2568.0,2878792.02258567,6419608.992601246,0.44843728424948426
서원동주민센터(신관중학교),522710670.0,1165683042.0,270.0,1935965.4444444445,4317344.6,0.4484157795614565
석촌고분역,11685808500.0,26083659661.0,2460.0,4750328.658536585,10603113.683333334,0.44801261218234995
응암역,3927497082.0,8771860745.0,756.0,5195101.96031746,11602990.403439153,0.44773819331761405
동의보감타워,1870624473.0,4181133243.0,588.0,3181334.137755102,7110770.821428572,0.4473965224934593
서대문우체국,558934127.0,1250519045.0,306.0,1826582.114379085,4086663.545751634,0.44696170700862853
사당역 4번,4436398885.0,9930304023.0,2040.0,2174705.3357843137,4867796.089705883,0.44675358123222286
화곡2동주민센터,1598894826.0,3579338650.0,1278.0,1251091.4131455398,2800734.467918623,0.44670118766213973
연신내역 2번,1272650767.0,2851081439.0,756.0,1683400.4854497355,3771271.744708995,0.4463747508546703
공릉동 도깨비시장,1756788507.0,3936594407.0,1620.0,1084437.35,2429996.5475308644,0.44627114845159105
삼전역 3번,3101045748.0,6949576256.0,1098.0,2824267.5300546447,6329304.422586521,0.4462208390508234
응암동우체국,1491829899.0,3344959089.0,774.0,1927428.8100775194,4321652.569767442,0.44599346637928344
우장산힐스테이트,866749733.0,1943626598.0,300.0,2889165.776666667,6478755.326666667,0.445944572837133
구로전화국,8098518722.0,18160543488.0,3486.0,2323155.112449799,5209564.970740103,0.4459403281268143
신월3동주민센터,1777467627.0,3998383308.0,1284.0,1384320.581775701,3114005.691588785,0.44454658047507034
정릉우체국,1696071030.0,3818367825.0,456.0,3719454.013157895,8373613.65131579,0.4441874402186489
돌곶이역 8번,2305775448.0,5198373028.0,1134.0,2033311.6825396826,4584103.199294533,0.44355713519987894
문래소공원,661777642.0,1492332614.0,168.0,3939152.630952381,8882932.226190476,0.4434518389477482
삼양사거리역 2번,321820972.0,725785924.0,384.0,838075.4479166666,1890067.5104166667,0.4434103243920172
경의중앙 신촌역,1987989788.0,4483438847.0,684.0,2906417.8187134503,6554735.156432749,0.4434073611442748
서울시흥동우체국(홈플러스시흥점),4873349622.0,10993134456.0,1590.0,3064999.762264151,6913921.041509434,0.4433084705281804
미아역 8번,1875206938.0,4238375267.0,786.0,2385759.463104326,5392334.945292621,0.44243532482844683
회기역,7037773110.0,15931744167.0,2328.0,3023098.4149484537,6843532.717783505,0.44174530021500064
한영중고,2028678381.0,4593404190.0,1104.0,1837570.9972826086,4160692.2010869565,0.44165030924483045
신금호역 골목형상점가,2434700352.0,5513109085.0,1014.0,2401085.159763314,5436991.208086785,0.44162020276803576
효창공원앞역 6번,456871740.0,1034910182.0,546.0,836761.4285714285,1895439.8937728938,0.44146028123627057
한남오거리,27066235703.0,61383539685.0,4734.0,5717413.5409801435,12966527.183143219,0.4409363787408637
성신여대운정그린캠퍼스,3268712564.0,7418871956.0,1926.0,1697150.8639667705,3851958.440290758,0.4405942821747226
불광역 8번,2079858437.0,4722844942.0,294.0,7074348.425170068,16064098.442176871,0.44038253691200685
묵1동도깨비시장,2420965754.0,5503947361.0,708.0,3419443.1553672315,7773936.950564972,0.43985990330404245
천호역 1번(천호문구완구거리),1288926125.0,2930338042.0,480.0,2685262.7604166665,6104870.920833333,0.4398557799564614
구의사거리,2519446025.0,5731985422.0,1176.0,2142386.075680272,4874137.263605442,0.4395415967615837
명지대학교,8379245307.0,19074913481.0,3888.0,2155155.68595679,4906099.146347737,0.43928090763537864
숭곡초등학교,2651319983.0,6037278993.0,1830.0,1448808.7338797813,3299059.5590163935,0.43915810186577536
사당역(사당),50501049228.0,115155727812.0,10122.0,4989236.2406639,11376776.112625964,0.4385456997019426
정곡초등학교,137909280.0,314741627.0,72.0,1915406.6666666667,4371411.486111111,0.4381666362803672
금천철쭉어린이공원(금하마을),299648848.0,684298039.0,330.0,908026.8121212121,2073630.4212121211,0.4378923085003902
마포구청역 7번,2412507212.0,5512910103.0,1392.0,1733122.9971264368,3960423.9245689656,0.43761047557934396
전농중학교,1442524429.0,3296533889.0,912.0,1581715.3826754387,3614620.4923245613,0.4375882298111573
구산역 1번,2279832722.0,5218202871.0,1230.0,1853522.5382113822,4242441.358536585,0.4368999784715346
신원동주민센터,4624108797.0,10583920169.0,984.0,4699297.557926829,10756016.431910569,0.43689944020400706
천호1동주민센터,151989574.0,347952808.0,702.0,216509.36467236467,495659.27065527067,0.43681088499794485
미성동주민센터,759232400.0,1738495529.0,300.0,2530774.6666666665,5794985.096666667,0.43671806302356037
장승배기역,3296468795.0,7550060098.0,1152.0,2861518.051215278,6553871.612847222,0.43661490798904107
서울금융고등학교,446966044.0,1024022123.0,198.0,2257404.262626263,5171828.904040404,0.4364808473966925
수락산역 4번,5305207907.0,12159327711.0,1830.0,2899020.71420765,6644441.372131147,0.43630766709253305
문정역 2번,3806884788.0,8740731737.0,1152.0,3304587.4895833335,7587440.743923611,0.43553387777424246
몽촌토성역,6690645106.0,15368196247.0,1812.0,3692408.9988962472,8481344.507174393,0.4353565635463609
국립국악고등학교,1431398696.0,3289340211.0,228.0,6278064.456140351,14426930.75,0.4351628606895719
목동로데오거리,1523275452.0,3500943403.0,582.0,2617311.7731958763,6015366.6718213055,0.43510427809106744
중화역 4번,2669835753.0,6147420629.0,1320.0,2022602.8431818183,4657136.840151515,0.4343017851105305
신대방1동골목상권,1972050673.0,4541593026.0,780.0,2528270.0935897436,5822555.161538461,0.43422003286297983
신대방삼거리역,10602557545.0,24425797151.0,2634.0,4025268.619969628,9273271.507593015,0.43407211971241344
성수대교남단,15478996005.0,35680503803.0,3768.0,4108013.801751592,9469348.143046709,0.43382223778181445
장안1동주민센터,6233022138.0,14375184517.0,3954.0,1576383.9499241274,3635605.5935761253,0.43359597441193665
신림우방아파트,77524690.0,178823284.0,162.0,478547.4691358025,1103847.4320987654,0.4335268219322043
혜회동주민센터,1924617562.0,4441003218.0,630.0,3054948.511111111,7049211.457142857,0.4333745029049425
화곡중앙시장,746462401.0,1726003038.0,648.0,1151948.149691358,2663584.935185185,0.4324803517524284
세곡초등학교,1294459304.0,2993474491.0,1242.0,1042237.7648953301,2410204.9041867955,0.43242703684024814
길동역,27023188343.0,62505481424.0,6276.0,4305798.01513703,9959445.733588273,0.4323330966718065
신한은행 방학동지점,743073077.0,1719017978.0,768.0,967543.0690104166,2238304.6588541665,0.4322660300880227
어린이대공원역 4번,701883503.0,1623810083.0,426.0,1647613.8568075118,3811760.7582159624,0.43224482367005973
"총신대입구역(이수, 총신대)",36061812162.0,83447727123.0,8490.0,4247563.269964664,9828943.12402827,0.43214852465479053
상봉역 7번,105562720.0,244336989.0,318.0,331958.23899371066,768355.3113207547,0.43203741043072275
창동역,9593675924.0,22211083503.0,2346.0,4089375.926683717,9467640.02685422,0.43193191915667706
중곡초등학교,1141117637.0,2643393386.0,930.0,1227008.211827957,2842358.4795698924,0.4316866505922324
동대문경찰서,241102787.0,558563352.0,156.0,1545530.685897436,3580534.3076923075,0.4316480595024788
대림3동사거리,5354910694.0,12409651556.0,2400.0,2231212.7891666666,5170688.148333333,0.4315117688708132
서울지방병무청,1497127493.0,3474916614.0,444.0,3371908.768018018,7826388.77027027,0.43083839392527074
장안제일시장,2453956951.0,5696436212.0,978.0,2509158.436605317,5824576.903885481,0.4307881032408548
용두사거리,477070452.0,1107504944.0,72.0,6625978.5,15382013.111111112,0.4307614648445307
사당역 10번,9821336254.0,22826406228.0,3576.0,2746458.6840044744,6383223.218120805,0.4302620463291617
정릉시장,3920939545.0,9114009313.0,1878.0,2087827.2337593185,4853040.102768903,0.43021017538431394
방배노인종합복지관(이수중학교),472387001.0,1098507675.0,390.0,1211248.7205128204,2816686.346153846,0.43002612703639054
종암초등학교,863949155.0,2010710442.0,90.0,9599435.055555556,22341227.133333333,0.4296735805184624
돈암시장(돈암제일시장),2662408135.0,6204169333.0,1212.0,2196706.3820132012,5118951.594884489,0.4291320871657453
보라매역,6290425321.0,14659579966.0,852.0,7383128.311032864,17206079.77230047,0.4290999698210589
응암역 3번,2217415913.0,5168937788.0,2298.0,964932.9473455178,2249320.186248912,0.42898870211745715
신정1동 골목시장(신정제일시장),920993785.0,2147327110.0,678.0,1358397.9129793511,3167149.1297935103,0.42890241580380367
화곡4동주민센터,454544331.0,1060099545.0,924.0,491931.0941558442,1147293.87987013,0.4287751401685584
성대전통시장(성대시장),5623798839.0,13120301716.0,1224.0,4594606.894607843,10719200.748366013,0.4286333470625806
석촌역 3번,2164038562.0,5052355652.0,1764.0,1226779.2301587302,2864147.1950113378,0.4283226896632573
한남힐사이드아파트,369447517.0,862806880.0,192.0,1924205.8177083333,4493785.833333333,0.4281925950799094
옥수역 6번,2063472954.0,4819450610.0,1044.0,1976506.6609195403,4616332.001915709,0.42815522369260256
상월곡역 2번,1471513674.0,3437666197.0,630.0,2335735.9904761906,5456613.011111111,0.42805600941829897
방이동고분군(방산고등학교),1292857815.0,3020329241.0,702.0,1841677.7991452992,4302463.306267806,0.42805194793000384
쌍문시장(쌍문역골목시장),5131932743.0,11989836839.0,1986.0,2584054.7547834846,6037178.670191339,0.42802356795274155
등촌역,12519868435.0,29282160656.0,3966.0,3156799.907967726,7383298.198688855,0.4275595842151301
개봉역,3688353356.0,8631367315.0,1374.0,2684391.0887918486,6281926.721251819,0.42731970745703346
둔촌2동주민센터,1727985619.0,4045669520.0,822.0,2102172.2858880777,4921739.075425791,0.4271198155107835
독산동정훈단지,1039641704.0,2434731012.0,534.0,1946894.5767790263,4559421.370786517,0.42700474872827554
망우역 2번,549469309.0,1287115608.0,870.0,631573.9183908046,1479443.227586207,0.42689973269285375
청룡동주민센터,479922702.0,1124978901.0,384.0,1249798.703125,2929632.5546875,0.4266059581858771
청구역 3번,1603825643.0,3763794014.0,648.0,2475039.5725308643,5808324.095679012,0.42611939894540685
영신여고,941891283.0,2210527801.0,744.0,1265982.9072580645,2971139.5174731184,0.42609338935882485
KT구로지사,749930434.0,1760315542.0,420.0,1785548.6523809524,4191227.480952381,0.4260204583253063
송화벽화시장(송화골목시장),3503272470.0,8223452417.0,984.0,3560236.25,8357167.090447155,0.4260099399076999
북가좌초등학교,125477255.0,294694547.0,558.0,224869.63261648745,528126.4283154121,0.42578750193161874
난곡중학교,191400946.0,449608161.0,384.0,498439.9635416667,1170854.5859375,0.4257061205790702
중곡어린이공원,1250891530.0,2939503899.0,336.0,3722891.4583333335,8748523.50892857,0.42554511678842993
방화역 3번,3100215954.0,7286560202.0,594.0,5219218.777777778,12266936.367003366,0.4254704370862207
강남골목시장,952883222.0,2243540495.0,306.0,3113997.45751634,7331831.683006536,0.42472298767221495
창동신창시장,1482426062.0,3492297810.0,954.0,1553905.7253668762,3660689.5283018867,0.4244844347910867
신도림역,13843629795.0,32629658394.0,5736.0,2413464.0507322177,5688573.639121339,0.4242652383251917
절두산순교성지,63883850.0,150622022.0,72.0,887275.6944444445,2091972.5277777778,0.4241335307528935
고분다리전통시장,676651041.0,1597894058.0,750.0,902201.388,2130525.4106666665,0.4234642701199657
신촌 상인회(신촌상점가),772463005.0,1824355206.0,144.0,5364326.423611111,12669133.375,0.4234169982136691
서래마을카페거리(서래마을),18362524261.0,43397158160.0,3084.0,5954125.895265888,14071711.465629052,0.4231273438066987
중곡3동주민센터,1832546200.0,4331160264.0,1596.0,1148211.9047619049,2713759.5639097746,0.4231074558085205
신정2동주민센터,3981476462.0,9411764893.0,1542.0,2582021.0518806744,6103608.88002594,0.4230318656770977
삼광초등학교,1408574504.0,3332278873.0,342.0,4118638.9005847955,9743505.476608187,0.42270606923480025
은평세무서,3778460936.0,8950975517.0,1146.0,3297086.331588133,7810624.360383945,0.4221283958182901
군자역 5번,1654047561.0,3932301624.0,570.0,2901837.8263157895,6898774.778947368,0.4206308974125633
덕성여대시반거리,1444509033.0,3434724144.0,816.0,1770231.6580882352,4209220.764705882,0.4205604212854655
가좌역 3번,263784250.0,627376113.0,468.0,563641.5598290599,1340547.25,0.420456317245856
문현중학교(장지역 1번),2755761532.0,6556944425.0,900.0,3061957.257777778,7285493.805555556,0.42028136177164566
녹두거리(대학동),9384506392.0,22340575018.0,3798.0,2470907.422854134,5882194.580832017,0.42006557057903926
장안근린공원,4263505241.0,10151747012.0,1938.0,2199951.104747162,5238259.552115583,0.41997749116090766
길음역 8번,1029216433.0,2451128672.0,804.0,1280119.9415422885,3048667.502487562,0.4198949017883301
삼각지역,10550344271.0,25126604629.0,4440.0,2376203.6646396397,5659145.186711712,0.4198873833841945
태릉입구역 4번,325137451.0,775274318.0,498.0,652886.4477911646,1556775.7389558232,0.4193837503075911
연서시장,4488300579.0,10703724984.0,1596.0,2812218.4078947366,6706594.60150376,0.41932136575903634
군자역,29251428967.0,69786020179.0,6822.0,4287808.409117561,10229554.40911756,0.41915886436811506
성북구청,5623101702.0,13422267931.0,1866.0,3013452.1446945337,7193069.630760986,0.4189382696655096
만리시장,248500302.0,593273368.0,294.0,845239.1224489796,2017936.6258503401,0.418863066174243
구의1동주민센터,5286666090.0,12624225515.0,2754.0,1919631.8409586058,4583959.881989833,0.41877151859481815
인왕시장(홍제골목형상점가),3845334147.0,9184433912.0,1332.0,2886887.4977477477,6895220.654654655,0.4186794944406803
상도약수골목형상점가,293835384.0,701858920.0,312.0,941780.0769230769,2249547.8205128205,0.41865305922164525
석관고등학교,366397469.0,876348619.0,366.0,1001085.9808743169,2394395.1338797812,0.4180955627203425
목동보건지소,1346729212.0,3222121706.0,1392.0,967477.882183908,2314742.6048850575,0.4179634833445984
신성초등학교,2174786367.0,5205527036.0,1422.0,1529385.6308016877,3660708.182841069,0.41778408832761266
관악구 중앙길,6891336014.0,16501100304.0,3288.0,2095905.1137469586,5018582.817518248,0.41762887850148295
홍제역,7541631231.0,18073595259.0,2226.0,3387974.497304582,8119315.030997304,0.4172734380141958
목동신시가지,11959655177.0,28670256076.0,7266.0,1645975.1138177814,3945810.08477842,0.4171450420706734
방학동도깨비시장,1950242668.0,4677913112.0,1080.0,1805780.2481481482,4331401.02962963,0.41690442325599136
마들역,5170796038.0,12403443716.0,1044.0,4952869.768199233,11880693.214559387,0.41688390388951874
전곡마을마당공원,940031476.0,2255088840.0,1188.0,791272.2861952862,1898222.9292929294,0.4168489770008351
독산역 1번 출입구,429144180.0,1030797965.0,162.0,2649038.1481481483,6362950.401234568,0.41632230036465
한성대입구역,8127481870.0,19547270594.0,1932.0,4206771.1542443065,10117634.883022774,0.4157860214251455
가산동우체국,3044695776.0,7323000818.0,1320.0,2306587.709090909,5547727.892424243,0.41577160124250034
화원중학교,1461120751.0,3514833704.0,1104.0,1323478.9411231885,3183726.1811594204,0.41570124621747967
중곡역 3번,2209732917.0,5318264354.0,1404.0,1573883.844017094,3787937.574074074,0.4154988864624611
동대부여고,1386218280.0,3339967982.0,1020.0,1359037.5294117648,3274478.41372549,0.415039391835703
가양역 10번,1937299760.0,4670564510.0,432.0,4484490.185185186,10811491.921296297,0.4147892092812567
삼성산자연공원(서울금천초등학교),443448230.0,1069894163.0,474.0,935544.7890295358,2257160.681434599,0.4144785954870192
홍제역 2번,819077592.0,1977308503.0,612.0,1338362.0784313725,3230896.2467320263,0.4142386434677664
숭인시장,2226002591.0,5377986439.0,876.0,2541098.848173516,6139253.925799087,0.4139100416575074
먹골역 1번,1473380602.0,3561997673.0,642.0,2294985.3613707167,5548282.9797507785,0.4136388446203233
증산역 3번,966815585.0,2337556427.0,978.0,988563.9928425358,2390139.4959100205,0.4136009611715782
의릉,766260040.0,1854898980.0,522.0,1467931.111111111,3553446.3218390807,0.4131006854076764
길음역 7번,489301904.0,1184810412.0,408.0,1199269.3725490195,2903947.088235294,0.4129790716255117
성남고등학교,612239325.0,1482534319.0,558.0,1097203.0913978494,2656871.5394265233,0.41296806229279603
종암동주민센터,2488450120.0,6026942780.0,1380.0,1803224.7246376812,4367349.84057971,0.4128876299037968
이촌종합시장,4830181728.0,11728740538.0,1182.0,4086448.162436548,9922792.333333334,0.4118244164708625
중곡1동 마을마당,1210634431.0,2939707125.0,1278.0,947288.2871674491,2300240.3169014086,0.4118214432670737
상도역 1번,1067158017.0,2594459348.0,330.0,3233812.172727273,7861998.024242424,0.41132192640545473
남산케이블카,6716531068.0,16336470621.0,810.0,8292013.664197531,20168482.248148147,0.41113721707833994
성서초등학교,1253500057.0,3051464989.0,822.0,1524939.2420924574,3712244.51216545,0.4107863146123745
은평구청,6645086922.0,16190921608.0,1266.0,5248883.82464455,12789037.605055293,0.4104205481864995
경문고등학교(동작동성당),61826417.0,150770980.0,54.0,1144933.648148148,2792055.185185185,0.41006841634908786
